timepix_measurement_id,timepix_file,timepix_trigger_file,timepix_start_unix,timepix_start_utc,timepix_trigger_end_unix,timepix_trigger_end_utc,tdaq_run_number,tdaq_root_file,tdaq_start_unix,tdaq_start_utc,tdaq_end_unix,tdaq_end_utc,tdaq_elapsed_seconds,tdaq_scaler_branch,tdaq_scaler_wraps,tdaq_entries,match_method,overlap_seconds,timepix_start_minus_tdaq_start_seconds
3794,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3794.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3794_trigger.txt,1787450844.791000,2026-08-23T02:07:24.791000+00:00,1787450887.150993,2026-08-23T02:08:07.150993+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,42.359993,6714.791000
3795,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3795.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3795_trigger.txt,1787450906.004000,2026-08-23T02:08:26.004000+00:00,1787450944.770161,2026-08-23T02:09:04.770161+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,38.766161,6776.004000
3796,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3796.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3796_trigger.txt,1787450967.216000,2026-08-23T02:09:27.216000+00:00,1787451026.250319,2026-08-23T02:10:26.250319+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,59.034319,6837.216000
3797,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3797.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3797_trigger.txt,1787451028.430000,2026-08-23T02:10:28.430000+00:00,1787451083.859611,2026-08-23T02:11:23.859611+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,55.429610,6898.430000
3798,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3798.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3798_trigger.txt,1787451089.643000,2026-08-23T02:11:29.643000+00:00,1787451141.485765,2026-08-23T02:12:21.485765+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,51.842765,6959.643000
3799,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3799.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3799_trigger.txt,1787451150.853000,2026-08-23T02:12:30.853000+00:00,1787451199.045943,2026-08-23T02:13:19.045943+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,48.192943,7020.853000
3800,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3800.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3800_trigger.txt,1787451212.063000,2026-08-23T02:13:32.063000+00:00,1787451256.687746,2026-08-23T02:14:16.687746+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,44.624746,7082.063000
3801,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3801.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3801_trigger.txt,1787451273.275000,2026-08-23T02:14:33.275000+00:00,1787451314.315571,2026-08-23T02:15:14.315571+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,41.040570,7143.275000
3802,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3802.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3802_trigger.txt,1787451334.486000,2026-08-23T02:15:34.486000+00:00,1787451371.961285,2026-08-23T02:16:11.961285+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,37.475285,7204.486000
3803,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3803.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3803_trigger.txt,1787451395.703000,2026-08-23T02:16:35.703000+00:00,1787451429.556241,2026-08-23T02:17:09.556241+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,33.853240,7265.703000
3804,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3804.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3804_trigger.txt,1787451456.914000,2026-08-23T02:17:36.914000+00:00,1787451514.659635,2026-08-23T02:18:34.659635+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,57.745635,7326.914000
3805,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3805.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3805_trigger.txt,1787451518.126000,2026-08-23T02:18:38.126000+00:00,1787451578.124810,2026-08-23T02:19:38.124810+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,59.998810,7388.126000
3806,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3806.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3806_trigger.txt,1787451579.338000,2026-08-23T02:19:39.338000+00:00,1787451635.851272,2026-08-23T02:20:35.851272+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,56.513272,7449.338000
3807,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3807.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3807_trigger.txt,1787451640.551000,2026-08-23T02:20:40.551000+00:00,1787451693.522228,2026-08-23T02:21:33.522228+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,52.971228,7510.551000
3808,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3808.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3808_trigger.txt,1787451701.764000,2026-08-23T02:21:41.764000+00:00,1787451751.160203,2026-08-23T02:22:31.160203+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,49.396204,7571.764000
3809,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3809.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3809_trigger.txt,1787451762.976000,2026-08-23T02:22:42.976000+00:00,1787451808.712574,2026-08-23T02:23:28.712574+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,45.736573,7632.976000
3810,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3810.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3810_trigger.txt,1787451824.188000,2026-08-23T02:23:44.188000+00:00,1787451866.275336,2026-08-23T02:24:26.275336+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,42.087336,7694.188000
3811,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3811.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3811_trigger.txt,1787451885.398000,2026-08-23T02:24:45.398000+00:00,1787451923.867484,2026-08-23T02:25:23.867484+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,38.469484,7755.398000
3812,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3812.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3812_trigger.txt,1787451946.610000,2026-08-23T02:25:46.610000+00:00,1787452005.469661,2026-08-23T02:26:45.469661+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,58.859661,7816.610000
3813,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3813.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3813_trigger.txt,1787452007.822000,2026-08-23T02:26:47.822000+00:00,1787452063.056880,2026-08-23T02:27:43.056880+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,55.234880,7877.822000
3814,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3814.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3814_trigger.txt,1787452069.035000,2026-08-23T02:27:49.035000+00:00,1787452120.700312,2026-08-23T02:28:40.700312+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,51.665312,7939.035000
3815,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3815.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3815_trigger.txt,1787452130.247000,2026-08-23T02:28:50.247000+00:00,1787452178.259486,2026-08-23T02:29:38.259486+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,48.012486,8000.247000
3816,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3816.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3816_trigger.txt,1787452191.458000,2026-08-23T02:29:51.458000+00:00,1787452235.862566,2026-08-23T02:30:35.862566+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,44.404566,8061.458000
3817,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3817.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3817_trigger.txt,1787452252.669000,2026-08-23T02:30:52.669000+00:00,1787452293.500490,2026-08-23T02:31:33.500490+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,40.831490,8122.669000
3818,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3818.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3818_trigger.txt,1787452313.880000,2026-08-23T02:31:53.880000+00:00,1787452351.103672,2026-08-23T02:32:31.103672+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,37.223672,8183.880000
3819,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3819.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3819_trigger.txt,1787452375.091000,2026-08-23T02:32:55.091000+00:00,1787452408.643346,2026-08-23T02:33:28.643346+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,33.552346,8245.091000
3820,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3820.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3820_trigger.txt,1787452436.302000,2026-08-23T02:33:56.302000+00:00,1787452493.857844,2026-08-23T02:34:53.857844+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,57.555844,8306.302000
3821,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3821.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3821_trigger.txt,1787452497.514000,2026-08-23T02:34:57.514000+00:00,1787452557.494865,2026-08-23T02:35:57.494865+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,59.980865,8367.514000
3822,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3822.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3822_trigger.txt,1787452558.726000,2026-08-23T02:35:58.726000+00:00,1787452615.050697,2026-08-23T02:36:55.050697+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,56.324697,8428.726000
3823,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3823.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3823_trigger.txt,1787452619.936000,2026-08-23T02:36:59.936000+00:00,1787452672.678018,2026-08-23T02:37:52.678018+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,52.742018,8489.936000
3824,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3824.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3824_trigger.txt,1787452681.150000,2026-08-23T02:38:01.150000+00:00,1787452730.267872,2026-08-23T02:38:50.267872+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,49.117872,8551.150000
3825,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3825.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3825_trigger.txt,1787452742.363000,2026-08-23T02:39:02.363000+00:00,1787452787.867368,2026-08-23T02:39:47.867368+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,45.504368,8612.363000
3826,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3826.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3826_trigger.txt,1787452803.575000,2026-08-23T02:40:03.575000+00:00,1787452845.557196,2026-08-23T02:40:45.557196+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,41.982196,8673.575000
3827,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3827.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3827_trigger.txt,1787452864.786000,2026-08-23T02:41:04.786000+00:00,1787452903.079827,2026-08-23T02:41:43.079827+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,38.293827,8734.786000
3828,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3828.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3828_trigger.txt,1787452925.999000,2026-08-23T02:42:05.999000+00:00,1787452984.644168,2026-08-23T02:43:04.644168+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,58.645168,8795.999000
3829,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3829.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3829_trigger.txt,1787452987.212000,2026-08-23T02:43:07.212000+00:00,1787453042.260204,2026-08-23T02:44:02.260204+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,55.048204,8857.212000
3830,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3830.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3830_trigger.txt,1787453048.429000,2026-08-23T02:44:08.429000+00:00,1787453099.960864,2026-08-23T02:44:59.960864+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,51.531864,8918.429000
3831,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3831.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3831_trigger.txt,1787453109.644000,2026-08-23T02:45:09.644000+00:00,1787453157.451285,2026-08-23T02:45:57.451285+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,47.807285,8979.644000
3832,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3832.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3832_trigger.txt,1787453170.856000,2026-08-23T02:46:10.856000+00:00,1787453215.058831,2026-08-23T02:46:55.058831+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,44.202831,9040.856000
3833,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3833.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3833_trigger.txt,1787453232.069000,2026-08-23T02:47:12.069000+00:00,1787453272.686035,2026-08-23T02:47:52.686035+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,40.617035,9102.069000
3834,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3834.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3834_trigger.txt,1787453293.282000,2026-08-23T02:48:13.282000+00:00,1787453330.359271,2026-08-23T02:48:50.359271+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,37.077271,9163.282000
3835,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3835.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3835_trigger.txt,1787453354.496000,2026-08-23T02:49:14.496000+00:00,1787453387.855537,2026-08-23T02:49:47.855537+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,33.359537,9224.496000
3836,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3836.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3836_trigger.txt,1787453415.707000,2026-08-23T02:50:15.707000+00:00,1787453473.107144,2026-08-23T02:51:13.107144+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,57.400144,9285.707000
3837,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3837.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_3837_trigger.txt,1787453476.920000,2026-08-23T02:51:16.920000+00:00,1787453536.650363,2026-08-23T02:52:16.650363+00:00,1787444130,/Users/berare/BL4S/TDAQ_stateofArt/1787444130.root,1787444130.000000,2026-08-23T00:15:30+00:00,1787472972.400000,2026-08-23T08:16:12.400000+00:00,28842.400000,Scaler0_ch15,6,166615,overlap,59.730363,9346.920000
